SubjectID,Day,Job Name,Action Type,Accepted/Worked On,Parts Completed,Soft Deadline Remaining,Hard Deadline Remaining,Current Payment,Payment Received
14,45,45-2,Offer,1,,,,,
14,45,45-3,Offer,0,,,,,
14,45,41-0,Work,0,5,8,14,56,
14,45,42-3,Work,0,2,7,13,74,
15,45,45-0,Offer,0,,,,,
15,45,45-1,Offer,1,,,,,
15,45,45-2,Offer,0,,,,,
15,45,45-3,Offer,0,,,,,
15,45,41-0,Work,0,5,8,14,56,
15,45,41-1,Work,1,6,5,6,41,
15,45,43-1,Work,1,3,5,7,21,
15,45,44-1,Work,1,5,4,5,13,
16,45,45-0,Offer,0,,,,,
16,45,45-1,Offer,0,,,,,
16,45,45-2,Offer,0,,,,,
16,45,45-3,Offer,0,,,,,
16,45,41-0,Work,1,6,8,14,56,
16,45,41-1,Work,1,6,5,6,41,
16,45,43-2,Work,1,10,9,12,54,54
17,45,45-0,Offer,0,,,,,
17,45,45-1,Offer,0,,,,,
17,45,45-2,Offer,0,,,,,
17,45,45-3,Offer,0,,,,,
17,45,43-1,Work,1,3,5,7,21,
1,46,38-1,Work,1,8,12,12,69,
1,46,42-3,Work,1,5,6,12,74,
1,46,45-1,Work,1,1,11,14,9,
2,46,36-0,Work,1,6,1,5,110,
2,46,45-2,Work,0,0,8,14,37,
3,46,38-1,Work,1,8,12,12,69,
3,46,41-1,Work,1,7,4,5,41,
3,46,42-2,Work,1,7,5,7,35,
3,46,43-1,Work,1,5,4,6,21,
4,46,41-1,Work,1,7,4,5,41,
4,46,42-2,Work,1,7,5,7,35,
5,46,41-0,Work,1,5,7,13,56,
5,46,45-2,Work,1,2,8,14,37,
6,46,38-1,Work,1,6,12,12,69,
6,46,45-1,Work,1,1,11,14,9,
6,46,45-2,Work,1,2,8,14,37,
7,46,41-1,Work,1,7,4,5,41,
7,46,44-1,Work,1,7,3,4,13,
8,46,43-1,Work,1,5,4,6,21,
8,46,45-0,Work,1,1,6,8,28,
8,46,45-1,Work,1,1,11,14,9,
9,46,42-2,Work,1,7,5,7,35,
9,46,45-0,Work,1,1,6,8,28,
9,46,45-1,Work,0,0,11,14,9,
9,46,45-2,Work,0,0,8,14,37,
9,46,45-3,Work,1,1,8,10,33,
10,46,38-1,Work,1,8,12,12,69,
10,46,41-1,Work,1,7,4,5,41,
11,46,38-1,Work,1,8,12,12,69,
11,46,42-2,Work,1,7,5,7,35,
11,46,42-3,Work,1,7,6,12,74,
12,46,41-0,Work,1,9,7,13,56,
12,46,41-1,Work,1,6,4,5,41,
12,46,42-3,Work,0,1,6,12,74,
13,46,38-1,Work,1,6,12,12,69,
13,46,41-1,Work,1,7,4,5,41,
14,46,41-0,Work,0,5,7,13,56,
14,46,42-3,Work,1,5,6,12,74,
14,46,45-2,Work,1,2,8,14,37,
15,46,41-0,Work,1,6,7,13,56,
15,46,41-1,Work,1,7,4,5,41,
15,46,43-1,Work,1,5,4,6,21,
15,46,44-1,Work,0,5,3,4,13,
15,46,45-1,Work,1,1,11,14,9,
16,46,41-0,Work,1,9,7,13,56,
16,46,41-1,Work,1,7,4,5,41,
17,46,43-1,Work,1,5,4,6,21,
1,47,47-0,Offer,0,,,,,
1,47,38-1,Work,1,10,12,12,69,69
1,47,42-3,Work,1,7,5,11,74,
1,47,45-1,Work,1,2,10,13,9,
2,47,47-0,Offer,1,,,,,
2,47,36-0,Work,1,7,0,4,94,
2,47,45-2,Work,0,0,7,13,37,
3,47,47-0,Offer,1,,,,,
3,47,38-1,Work,1,10,12,12,69,69
3,47,41-1,Work,1,9,3,4,41,
3,47,42-2,Work,1,8,4,6,35,
3,47,43-1,Work,1,8,3,5,21,
4,47,47-0,Offer,1,,,,,
4,47,41-1,Work,1,9,3,4,41,
4,47,42-2,Work,1,8,4,6,35,
5,47,47-0,Offer,1,,,,,
5,47,41-0,Work,1,6,6,12,56,
5,47,45-2,Work,1,6,7,13,37,
6,47,47-0,Offer,1,,,,,
6,47,38-1,Work,1,7,11,11,69,
6,47,45-1,Work,1,2,10,13,9,
6,47,45-2,Work,1,6,7,13,37,
7,47,47-0,Offer,1,,,,,
7,47,41-1,Work,1,9,3,4,41,
7,47,44-1,Work,1,8,2,3,13,
8,47,47-0,Offer,1,,,,,
8,47,43-1,Work,1,8,3,5,21,
8,47,45-0,Work,1,3,5,7,28,
8,47,45-1,Work,1,2,10,13,9,
9,47,47-0,Offer,0,,,,,
9,47,42-2,Work,0,7,4,6,35,
9,47,45-0,Work,0,1,5,7,28,
9,47,45-1,Work,1,1,10,13,9,
9,47,45-2,Work,1,2,7,13,37,
9,47,45-3,Work,1,5,7,9,33,
10,47,47-0,Offer,1,,,,,
10,47,38-1,Work,1,10,12,12,69,69
10,47,41-1,Work,1,9,3,4,41,
11,47,47-0,Offer,0,,,,,
11,47,38-1,Work,1,10,12,12,69,69
11,47,42-2,Work,1,8,4,6,35,
11,47,42-3,Work,1,8,5,11,74,
12,47,47-0,Offer,0,,,,,
12,47,41-0,Work,1,10,7,13,56,56
12,47,41-1,Work,1,7,3,4,41,
12,47,42-3,Work,0,1,5,11,74,
13,47,47-0,Offer,1,,,,,
13,47,38-1,Work,0,6,11,11,69,
13,47,41-1,Work,0,7,3,4,41,
14,47,47-0,Offer,0,,,,,
14,47,41-0,Work,0,5,6,12,56,
14,47,42-3,Work,1,7,5,11,74,
14,47,45-2,Work,1,6,7,13,37,
15,47,47-0,Offer,0,,,,,
15,47,41-0,Work,0,6,6,12,56,
15,47,41-1,Work,1,9,3,4,41,
15,47,43-1,Work,1,8,3,5,21,
15,47,44-1,Work,1,7,2,3,13,
15,47,45-1,Work,1,2,10,13,9,
16,47,47-0,Offer,1,,,,,
16,47,41-0,Work,1,10,7,13,56,56
16,47,41-1,Work,1,9,3,4,41,
17,47,47-0,Offer,0,,,,,
17,47,43-1,Work,1,8,3,5,21,
1,48,48-0,Offer,1,,,,,
1,48,42-3,Work,1,8,4,10,74,
1,48,45-1,Work,1,3,9,12,9,
2,48,48-0,Offer,0,,,,,
2,48,36-0,Work,1,10,0,4,94,94
2,48,45-2,Work,0,0,6,12,37,
2,48,47-0,Work,1,2,5,7,39,
3,48,48-0,Offer,0,,,,,
3,48,41-1,Work,1,10,3,4,41,41
3,48,42-2,Work,1,10,4,6,35,35
3,48,43-1,Work,1,9,2,4,21,
3,48,47-0,Work,1,2,5,7,39,
4,48,48-0,Offer,0,,,,,
4,48,41-1,Work,1,10,3,4,41,41
4,48,42-2,Work,1,10,4,6,35,35
4,48,47-0,Work,1,2,5,7,39,
5,48,48-0,Offer,0,,,,,
5,48,41-0,Work,1,9,5,11,56,
5,48,45-2,Work,0,6,6,12,37,
5,48,47-0,Work,1,2,5,7,39,
6,48,48-0,Offer,0,,,,,
6,48,38-1,Work,1,8,10,10,69,
6,48,45-1,Work,0,2,9,12,9,
6,48,45-2,Work,1,8,6,12,37,
6,48,47-0,Work,1,2,5,7,39,
7,48,48-0,Offer,0,,,,,
7,48,41-1,Work,1,10,3,4,41,41
7,48,44-1,Work,1,9,1,2,13,
7,48,47-0,Work,1,2,5,7,39,
8,48,48-0,Offer,0,,,,,
8,48,43-1,Work,0,8,2,4,21,
8,48,45-0,Work,1,9,4,6,28,
8,48,45-1,Work,1,3,9,12,9,
8,48,47-0,Work,1,2,5,7,39,
9,48,48-0,Offer,0,,,,,
9,48,42-2,Work,1,8,3,5,35,
9,48,45-0,Work,1,3,4,6,28,
9,48,45-1,Work,0,1,9,12,9,
9,48,45-2,Work,1,6,6,12,37,
9,48,45-3,Work,0,5,6,8,33,
10,48,48-0,Offer,1,,,,,
10,48,41-1,Work,1,10,3,4,41,41
10,48,47-0,Work,1,2,5,7,39,
11,48,48-0,Offer,0,,,,,
11,48,42-2,Work,1,10,4,6,35,35
11,48,42-3,Work,1,9,4,10,74,
12,48,48-0,Offer,0,,,,,
12,48,41-1,Work,1,9,2,3,41,
12,48,42-3,Work,1,2,4,10,74,
13,48,48-0,Offer,0,,,,,
13,48,38-1,Work,0,6,10,10,69,
13,48,41-1,Work,1,9,2,3,41,
13,48,47-0,Work,1,2,5,7,39,
14,48,48-0,Offer,0,,,,,
14,48,41-0,Work,1,6,5,11,56,
14,48,42-3,Work,1,8,4,10,74,
14,48,45-2,Work,0,6,6,12,37,
15,48,48-0,Offer,0,,,,,
15,48,41-0,Work,1,9,5,11,56,
15,48,41-1,Work,1,10,3,4,41,41
15,48,43-1,Work,1,9,2,4,21,
15,48,44-1,Work,0,7,1,2,13,
15,48,45-1,Work,1,3,9,12,9,
16,48,48-0,Offer,1,,,,,
16,48,41-1,Work,1,10,3,4,41,41
16,48,47-0,Work,1,2,5,7,39,
17,48,48-0,Offer,0,,,,,
17,48,43-1,Work,0,8,2,4,21,
1,49,42-3,Work,1,9,3,9,74,
1,49,45-1,Work,1,4,8,11,9,
1,49,48-0,Work,1,3,8,12,26,
2,49,45-2,Work,1,2,5,11,37,
2,49,47-0,Work,1,5,4,6,39,
3,49,43-1,Work,1,10,2,4,21,21
3,49,47-0,Work,1,5,4,6,39,
4,49,47-0,Work,1,5,4,6,39,
5,49,41-0,Work,1,10,5,11,56,56
5,49,45-2,Work,1,8,5,11,37,
5,49,47-0,Work,0,2,4,6,39,
6,49,38-1,Work,0,8,9,9,69,
6,49,45-1,Work,1,3,8,11,9,
6,49,45-2,Work,1,10,6,12,37,37
6,49,47-0,Work,1,5,4,6,39,
7,49,44-1,Work,1,10,1,2,13,13
7,49,47-0,Work,1,5,4,6,39,
8,49,43-1,Work,1,9,1,3,21,
8,49,45-0,Work,1,10,4,6,28,28
8,49,45-1,Work,0,3,8,11,9,
8,49,47-0,Work,1,5,4,6,39,
9,49,42-2,Work,1,10,3,5,35,35
9,49,45-0,Work,1,9,3,5,28,
9,49,45-1,Work,0,1,8,11,9,
9,49,45-2,Work,1,8,5,11,37,
9,49,45-3,Work,0,5,5,7,33,
10,49,47-0,Work,1,5,4,6,39,
10,49,48-0,Work,1,3,8,12,26,
11,49,42-3,Work,1,10,4,10,74,74
12,49,41-1,Work,1,10,2,3,41,41
12,49,42-3,Work,1,5,3,9,74,
13,49,38-1,Work,0,6,9,9,69,
13,49,41-1,Work,1,10,2,3,41,41
13,49,47-0,Work,1,5,4,6,39,
14,49,41-0,Work,1,9,4,10,56,
14,49,42-3,Work,1,9,3,9,74,
14,49,45-2,Work,0,6,5,11,37,
15,49,41-0,Work,0,9,4,10,56,
15,49,43-1,Work,1,10,2,4,21,21
15,49,44-1,Work,1,8,0,1,11,
15,49,45-1,Work,1,4,8,11,9,
16,49,47-0,Work,1,5,4,6,39,
16,49,48-0,Work,1,3,8,12,26,
17,49,43-1,Work,1,9,1,3,21,
1,50,50-0,Offer,0,,,,,
1,50,50-1,Offer,1,,,,,
1,50,50-2,Offer,0,,,,,
1,50,42-3,Work,1,10,3,9,74,74
1,50,45-1,Work,1,6,7,10,9,
1,50,48-0,Work,1,4,7,11,26,
2,50,50-0,Offer,1,,,,,
2,50,50-1,Offer,0,,,,,
2,50,50-2,Offer,0,,,,,
2,50,45-2,Work,1,6,4,10,37,
2,50,47-0,Work,1,10,4,6,39,39
3,50,50-0,Offer,1,,,,,
3,50,50-1,Offer,0,,,,,
3,50,50-2,Offer,1,,,,,
3,50,47-0,Work,1,10,4,6,39,39
4,50,50-0,Offer,0,,,,,
4,50,50-1,Offer,0,,,,,
4,50,50-2,Offer,1,,,,,
4,50,47-0,Work,1,10,4,6,39,39
5,50,50-0,Offer,0,,,,,
5,50,50-1,Offer,0,,,,,
5,50,50-2,Offer,1,,,,,
5,50,45-2,Work,1,10,5,11,37,37
5,50,47-0,Work,1,5,3,5,39,
6,50,50-0,Offer,1,,,,,
6,50,50-1,Offer,0,,,,,
6,50,50-2,Offer,0,,,,,
6,50,38-1,Work,1,10,9,9,69,69
6,50,45-1,Work,1,4,7,10,9,
6,50,47-0,Work,1,10,4,6,39,39
7,50,50-0,Offer,0,,,,,
7,50,50-1,Offer,0,,,,,
7,50,50-2,Offer,0,,,,,
7,50,47-0,Work,1,10,4,6,39,39
8,50,50-0,Offer,0,,,,,
8,50,50-1,Offer,1,,,,,
8,50,50-2,Offer,1,,,,,
8,50,43-1,Work,1,10,1,3,21,21
8,50,45-1,Work,1,4,7,10,9,
8,50,47-0,Work,1,10,4,6,39,39
9,50,50-0,Offer,0,,,,,
9,50,50-1,Offer,0,,,,,
9,50,50-2,Offer,0,,,,,
9,50,45-0,Work,0,9,2,4,28,
9,50,45-1,Work,1,2,7,10,9,
9,50,45-2,Work,1,10,5,11,37,37
9,50,45-3,Work,1,8,4,6,33,
10,50,50-0,Offer,0,,,,,
10,50,50-1,Offer,0,,,,,
10,50,50-2,Offer,1,,,,,
10,50,47-0,Work,1,10,4,6,39,39
10,50,48-0,Work,1,4,7,11,26,
11,50,50-0,Offer,1,,,,,
11,50,50-1,Offer,1,,,,,
11,50,50-2,Offer,1,,,,,
12,50,50-0,Offer,0,,,,,
12,50,50-1,Offer,1,,,,,
12,50,50-2,Offer,0,,,,,
12,50,42-3,Work,1,7,2,8,74,
13,50,50-0,Offer,0,,,,,
13,50,50-1,Offer,0,,,,,
13,50,50-2,Offer,0,,,,,
13,50,38-1,Work,1,7,8,8,69,
13,50,47-0,Work,1,10,4,6,39,39
14,50,50-0,Offer,0,,,,,
14,50,50-1,Offer,0,,,,,
14,50,50-2,Offer,0,,,,,
14,50,41-0,Work,1,10,4,10,56,56
14,50,42-3,Work,1,10,3,9,74,74
14,50,45-2,Work,0,6,4,10,37,
15,50,50-0,Offer,0,,,,,
15,50,50-1,Offer,0,,,,,
15,50,50-2,Offer,0,,,,,
15,50,41-0,Work,1,10,4,10,56,56
15,50,44-1,Work,1,9,-1,0,-3,-3
15,50,45-1,Work,1,6,7,10,9,
16,50,50-0,Offer,0,,,,,
16,50,50-1,Offer,0,,,,,
16,50,50-2,Offer,0,,,,,
16,50,47-0,Work,1,10,4,6,39,39
16,50,48-0,Work,1,4,7,11,26,
17,50,50-0,Offer,0,,,,,
17,50,50-1,Offer,0,,,,,
17,50,50-2,Offer,0,,,,,
17,50,43-1,Work,1,10,1,3,21,21
1,51,51-0,Offer,0,,,,,
1,51,51-1,Offer,0,,,,,
1,51,45-1,Work,1,7,6,9,9,
1,51,48-0,Work,1,10,7,11,26,26
1,51,50-1,Work,1,1,14,19,42,
2,51,51-0,Offer,1,,,,,
2,51,51-1,Offer,0,,,,,
2,51,45-2,Work,1,8,3,9,37,
2,51,50-0,Work,1,8,6,7,18,
3,51,51-0,Offer,1,,,,,
3,51,51-1,Offer,1,,,,,
3,51,50-0,Work,1,8,6,7,18,
3,51,50-2,Work,1,3,8,11,32,
4,51,51-0,Offer,1,,,,,
4,51,51-1,Offer,0,,,,,
4,51,50-2,Work,1,3,8,11,32,
5,51,51-0,Offer,1,,,,,
5,51,51-1,Offer,0,,,,,
5,51,47-0,Work,1,10,3,5,39,39
5,51,50-2,Work,1,3,8,11,32,
6,51,51-0,Offer,1,,,,,
6,51,51-1,Offer,1,,,,,
6,51,45-1,Work,1,6,6,9,9,
6,51,50-0,Work,1,8,6,7,18,
7,51,51-0,Offer,1,,,,,
7,51,51-1,Offer,1,,,,,
8,51,51-0,Offer,1,,,,,
8,51,51-1,Offer,0,,,,,
8,51,45-1,Work,1,6,6,9,9,
8,51,50-1,Work,1,1,14,19,42,
8,51,50-2,Work,1,3,8,11,32,
9,51,51-0,Offer,0,,,,,
9,51,51-1,Offer,1,,,,,
9,51,45-0,Work,1,10,2,4,28,28
9,51,45-1,Work,1,3,6,9,9,
9,51,45-3,Work,1,10,4,6,33,33
10,51,51-0,Offer,0,,,,,
10,51,51-1,Offer,1,,,,,
10,51,48-0,Work,1,10,7,11,26,26
10,51,50-2,Work,1,3,8,11,32,
11,51,51-0,Offer,0,,,,,
11,51,51-1,Offer,0,,,,,
11,51,50-0,Work,1,8,6,7,18,
11,51,50-1,Work,1,1,14,19,42,
11,51,50-2,Work,1,3,8,11,32,
12,51,51-0,Offer,1,,,,,
12,51,51-1,Offer,0,,,,,
12,51,42-3,Work,1,8,1,7,74,
12,51,50-1,Work,1,1,14,19,42,
13,51,51-0,Offer,1,,,,,
13,51,51-1,Offer,0,,,,,
13,51,38-1,Work,0,7,7,7,69,
14,51,51-0,Offer,1,,,,,
14,51,51-1,Offer,1,,,,,
14,51,45-2,Work,1,8,3,9,37,
15,51,51-0,Offer,0,,,,,
15,51,51-1,Offer,0,,,,,
15,51,45-1,Work,1,7,6,9,9,
16,51,51-0,Offer,1,,,,,
16,51,51-1,Offer,0,,,,,
16,51,48-0,Work,1,10,7,11,26,26
17,51,51-0,Offer,0,,,,,
17,51,51-1,Offer,1,,,,,
1,52,52-0,Offer,1,,,,,
1,52,45-1,Work,1,8,5,8,9,
1,52,50-1,Work,1,2,13,18,42,
2,52,52-0,Offer,0,,,,,
2,52,45-2,Work,1,10,3,9,37,37
2,52,50-0,Work,1,9,5,6,18,
2,52,51-0,Work,1,3,11,15,68,
3,52,52-0,Offer,0,,,,,
3,52,50-0,Work,1,9,5,6,18,
3,52,50-2,Work,1,4,7,10,32,
3,52,51-0,Work,0,0,11,15,68,
3,52,51-1,Work,1,10,3,4,7,7
4,52,52-0,Offer,0,,,,,
4,52,50-2,Work,1,4,7,10,32,
4,52,51-0,Work,1,3,11,15,68,
5,52,52-0,Offer,1,,,,,
5,52,50-2,Work,1,4,7,10,32,
5,52,51-0,Work,1,3,11,15,68,
6,52,52-0,Offer,0,,,,,
6,52,45-1,Work,1,7,5,8,9,
6,52,50-0,Work,1,9,5,6,18,
6,52,51-0,Work,1,3,11,15,68,
6,52,51-1,Work,1,10,3,4,7,7
7,52,52-0,Offer,0,,,,,
7,52,51-0,Work,1,3,11,15,68,
7,52,51-1,Work,1,10,3,4,7,7
8,52,52-0,Offer,1,,,,,
8,52,45-1,Work,0,6,5,8,9,
8,52,50-1,Work,1,2,13,18,42,
8,52,50-2,Work,0,3,7,10,32,
8,52,51-0,Work,1,3,11,15,68,
9,52,52-0,Offer,1,,,,,
9,52,45-1,Work,1,4,5,8,9,
9,52,51-1,Work,1,10,3,4,7,7
10,52,52-0,Offer,1,,,,,
10,52,50-2,Work,1,4,7,10,32,
10,52,51-1,Work,1,10,3,4,7,7
11,52,52-0,Offer,0,,,,,
11,52,50-0,Work,1,9,5,6,18,
11,52,50-1,Work,1,2,13,18,42,
11,52,50-2,Work,1,4,7,10,32,
12,52,52-0,Offer,0,,,,,
12,52,42-3,Work,1,9,0,6,63,
12,52,50-1,Work,1,2,13,18,42,
12,52,51-0,Work,0,0,11,15,68,
13,52,52-0,Offer,0,,,,,
13,52,38-1,Work,1,8,6,6,69,
13,52,51-0,Work,1,3,11,15,68,
14,52,52-0,Offer,1,,,,,
14,52,45-2,Work,1,10,3,9,37,37
14,52,51-0,Work,1,3,11,15,68,
14,52,51-1,Work,1,10,3,4,7,7
15,52,52-0,Offer,1,,,,,
15,52,45-1,Work,1,8,5,8,9,
16,52,52-0,Offer,0,,,,,
16,52,51-0,Work,1,3,11,15,68,
17,52,52-0,Offer,0,,,,,
17,52,51-1,Work,1,10,3,4,7,7
1,53,53-0,Offer,1,,,,,
1,53,45-1,Work,1,9,4,7,9,
1,53,50-1,Work,1,3,12,17,42,
1,53,52-0,Work,1,3,8,10,24,
2,53,53-0,Offer,0,,,,,
2,53,50-0,Work,1,10,5,6,18,18
2,53,51-0,Work,1,4,10,14,68,
3,53,53-0,Offer,1,,,,,
3,53,50-0,Work,1,10,5,6,18,18
3,53,50-2,Work,1,6,6,9,32,
3,53,51-0,Work,1,3,10,14,68,
4,53,53-0,Offer,1,,,,,
4,53,50-2,Work,1,6,6,9,32,
4,53,51-0,Work,1,4,10,14,68,
5,53,53-0,Offer,0,,,,,
5,53,50-2,Work,1,6,6,9,32,
5,53,51-0,Work,1,4,10,14,68,
5,53,52-0,Work,1,3,8,10,24,
6,53,53-0,Offer,1,,,,,
6,53,45-1,Work,1,8,4,7,9,
6,53,50-0,Work,1,10,5,6,18,18
6,53,51-0,Work,1,4,10,14,68,
7,53,53-0,Offer,1,,,,,
7,53,51-0,Work,1,4,10,14,68,
8,53,53-0,Offer,0,,,,,
8,53,45-1,Work,1,7,4,7,9,
8,53,50-1,Work,1,3,12,17,42,
8,53,50-2,Work,0,3,6,9,32,
8,53,51-0,Work,1,4,10,14,68,
8,53,52-0,Work,0,0,8,10,24,
9,53,53-0,Offer,1,,,,,
9,53,45-1,Work,1,6,4,7,9,
9,53,52-0,Work,1,3,8,10,24,
10,53,53-0,Offer,1,,,,,
10,53,50-2,Work,1,6,6,9,32,
10,53,52-0,Work,1,3,8,10,24,
11,53,53-0,Offer,0,,,,,
11,53,50-0,Work,1,10,5,6,18,18
11,53,50-1,Work,1,3,12,17,42,
11,53,50-2,Work,1,6,6,9,32,
12,53,53-0,Offer,0,,,,,
12,53,42-3,Work,1,10,0,6,63,63
12,53,50-1,Work,1,3,12,17,42,
12,53,51-0,Work,0,0,10,14,68,
13,53,53-0,Offer,0,,,,,
13,53,38-1,Work,1,10,6,6,69,69
13,53,51-0,Work,1,4,10,14,68,
14,53,53-0,Offer,1,,,,,
14,53,51-0,Work,1,4,10,14,68,
14,53,52-0,Work,1,3,8,10,24,
15,53,53-0,Offer,1,,,,,
15,53,45-1,Work,1,9,4,7,9,
15,53,52-0,Work,1,3,8,10,24,
16,53,53-0,Offer,0,,,,,
16,53,51-0,Work,1,4,10,14,68,
17,53,53-0,Offer,0,,,,,
1,54,54-0,Offer,0,,,,,
1,54,54-1,Offer,0,,,,,
1,54,45-1,Work,1,10,4,7,9,9
1,54,50-1,Work,1,4,11,16,42,
1,54,52-0,Work,1,4,7,9,24,
1,54,53-0,Work,1,10,4,5,19,19
2,54,54-0,Offer,0,,,,,
2,54,54-1,Offer,1,,,,,
2,54,51-0,Work,1,5,9,13,68,
3,54,54-0,Offer,0,,,,,
3,54,54-1,Offer,1,,,,,
3,54,50-2,Work,1,9,5,8,32,
3,54,51-0,Work,1,4,9,13,68,
3,54,53-0,Work,1,10,4,5,19,19
4,54,54-0,Offer,0,,,,,
4,54,54-1,Offer,1,,,,,
4,54,50-2,Work,1,9,5,8,32,
4,54,51-0,Work,1,5,9,13,68,
4,54,53-0,Work,1,10,4,5,19,19
5,54,54-0,Offer,0,,,,,
5,54,54-1,Offer,1,,,,,
5,54,50-2,Work,1,9,5,8,32,
5,54,51-0,Work,1,5,9,13,68,
5,54,52-0,Work,1,4,7,9,24,
6,54,54-0,Offer,1,,,,,
6,54,54-1,Offer,1,,,,,
6,54,45-1,Work,1,9,3,6,9,
6,54,51-0,Work,1,5,9,13,68,
6,54,53-0,Work,1,10,4,5,19,19
7,54,54-0,Offer,0,,,,,
7,54,54-1,Offer,1,,,,,
7,54,51-0,Work,1,5,9,13,68,
7,54,53-0,Work,1,10,4,5,19,19
8,54,54-0,Offer,0,,,,,
8,54,54-1,Offer,1,,,,,
8,54,45-1,Work,0,7,3,6,9,
8,54,50-1,Work,1,4,11,16,42,
8,54,50-2,Work,1,4,5,8,32,
8,54,51-0,Work,0,4,9,13,68,
8,54,52-0,Work,1,3,7,9,24,
9,54,54-0,Offer,1,,,,,
9,54,54-1,Offer,1,,,,,
9,54,45-1,Work,1,7,3,6,9,
9,54,52-0,Work,1,4,7,9,24,
9,54,53-0,Work,1,10,4,5,19,19
10,54,54-0,Offer,1,,,,,
10,54,54-1,Offer,0,,,,,
10,54,50-2,Work,1,9,5,8,32,
10,54,52-0,Work,1,4,7,9,24,
10,54,53-0,Work,1,10,4,5,19,19
11,54,54-0,Offer,0,,,,,
11,54,54-1,Offer,0,,,,,
11,54,50-1,Work,1,4,11,16,42,
11,54,50-2,Work,1,9,5,8,32,
12,54,54-0,Offer,0,,,,,
12,54,54-1,Offer,0,,,,,
12,54,50-1,Work,1,4,11,16,42,
12,54,51-0,Work,1,3,9,13,68,
13,54,54-0,Offer,0,,,,,
13,54,54-1,Offer,0,,,,,
13,54,51-0,Work,1,5,9,13,68,
14,54,54-0,Offer,0,,,,,
14,54,54-1,Offer,1,,,,,
14,54,51-0,Work,1,5,9,13,68,
14,54,52-0,Work,1,4,7,9,24,
14,54,53-0,Work,1,10,4,5,19,19
15,54,54-0,Offer,0,,,,,
15,54,54-1,Offer,1,,,,,
15,54,45-1,Work,1,10,4,7,9,9
15,54,52-0,Work,1,4,7,9,24,
15,54,53-0,Work,1,10,4,5,19,19
16,54,54-0,Offer,0,,,,,
16,54,54-1,Offer,1,,,,,
16,54,51-0,Work,1,5,9,13,68,
17,54,54-0,Offer,1,,,,,
17,54,54-1,Offer,0,,,,,
1,55,55-0,Offer,0,,,,,
1,55,50-1,Work,1,5,10,15,42,
1,55,52-0,Work,1,7,6,8,24,
2,55,55-0,Offer,0,,,,,
2,55,51-0,Work,1,6,8,12,68,
2,55,54-1,Work,1,1,5,6,35,
3,55,55-0,Offer,1,,,,,
3,55,50-2,Work,1,10,5,8,32,32
3,55,51-0,Work,1,5,8,12,68,
3,55,54-1,Work,1,1,5,6,35,
4,55,55-0,Offer,0,,,,,
4,55,50-2,Work,1,10,5,8,32,32
4,55,51-0,Work,1,6,8,12,68,
4,55,54-1,Work,1,1,5,6,35,
5,55,55-0,Offer,0,,,,,
5,55,50-2,Work,1,10,5,8,32,32
5,55,51-0,Work,0,5,8,12,68,
5,55,52-0,Work,1,7,6,8,24,
5,55,54-1,Work,1,1,5,6,35,
6,55,55-0,Offer,1,,,,,
6,55,45-1,Work,1,10,3,6,9,9
6,55,51-0,Work,1,6,8,12,68,
6,55,54-0,Work,1,3,6,8,17,
6,55,54-1,Work,1,1,5,6,35,
7,55,55-0,Offer,1,,,,,
7,55,51-0,Work,1,6,8,12,68,
7,55,54-1,Work,1,1,5,6,35,
8,55,55-0,Offer,0,,,,,
8,55,45-1,Work,1,8,2,5,9,
8,55,50-1,Work,0,4,10,15,42,
8,55,50-2,Work,1,6,4,7,32,
8,55,51-0,Work,0,4,8,12,68,
8,55,52-0,Work,1,4,6,8,24,
8,55,54-1,Work,1,1,5,6,35,
9,55,55-0,Offer,1,,,,,
9,55,45-1,Work,1,8,2,5,9,
9,55,52-0,Work,1,7,6,8,24,
9,55,54-0,Work,1,3,6,8,17,
9,55,54-1,Work,1,1,5,6,35,
10,55,55-0,Offer,0,,,,,
10,55,50-2,Work,1,10,5,8,32,32
10,55,52-0,Work,1,7,6,8,24,
10,55,54-0,Work,1,3,6,8,17,
11,55,55-0,Offer,0,,,,,
11,55,50-1,Work,1,5,10,15,42,
11,55,50-2,Work,1,10,5,8,32,32
12,55,55-0,Offer,0,,,,,
12,55,50-1,Work,1,5,10,15,42,
12,55,51-0,Work,1,4,8,12,68,
13,55,55-0,Offer,0,,,,,
13,55,51-0,Work,1,6,8,12,68,
14,55,55-0,Offer,0,,,,,
14,55,51-0,Work,1,6,8,12,68,
14,55,52-0,Work,1,7,6,8,24,
14,55,54-1,Work,1,1,5,6,35,
15,55,55-0,Offer,1,,,,,
15,55,52-0,Work,1,7,6,8,24,
15,55,54-1,Work,1,1,5,6,35,
16,55,55-0,Offer,0,,,,,
16,55,51-0,Work,1,6,8,12,68,
16,55,54-1,Work,1,1,5,6,35,
17,55,55-0,Offer,0,,,,,
17,55,54-0,Work,0,0,6,8,17,
1,56,56-0,Offer,0,,,,,
1,56,56-1,Offer,1,,,,,
1,56,50-1,Work,1,6,9,14,42,
1,56,52-0,Work,1,8,5,7,24,
2,56,56-0,Offer,1,,,,,
2,56,56-1,Offer,0,,,,,
2,56,51-0,Work,1,8,7,11,68,
2,56,54-1,Work,1,3,4,5,35,
3,56,56-0,Offer,1,,,,,
3,56,56-1,Offer,0,,,,,
3,56,51-0,Work,1,6,7,11,68,
